X,Y
1380.826,-1.697
1380.826,-1.737
1380.826,-1.697
1380.826,-1.67
1380.826,-0.081
1380.826,-0.122
1380.826,-0.081
1380.826,-0.068
1380.839,-2.878
1380.839,-2.864
1380.839,-1.67
1380.839,-1.697
1380.839,-1.67
1380.839,-1.642
1380.839,-0.068
1380.839,-0.081
1380.839,-0.068
1380.839,0.122
1380.853,-2.864
1380.853,-2.837
1380.853,-1.642
1380.853,-1.67
1380.853,-1.642
1380.853,-1.575
1380.853,-0.041
1380.853,-0.068
1380.853,0.122
1380.853,0.136
1380.867,-2.837
1380.867,-2.81
1380.867,-1.575
1380.867,-1.642
1380.867,-1.575
1380.867,-1.507
1380.88,-2.81
1380.88,-2.796
1380.88,-1.507
1380.88,-1.575
1380.88,-1.507
1380.88,-1.466
1380.88,0.136
1380.88,0.149
1380.894,-2.796
1380.894,-2.783
1380.894,-1.466
1380.894,-1.507
1380.894,-1.466
1380.894,-1.452
1380.894,0.149
1380.894,0.163
1380.907,-1.452
1380.907,-1.466
1380.907,-1.452
1380.907,-1.439
1380.921,-1.439
1380.921,-1.452
1380.921,-1.439
1380.921,-1.425
1380.921,-0.027
1380.921,-0.041
1380.934,-2.783
1380.934,-2.796
1380.934,-1.425
1380.934,-1.439
1380.934,-1.425
1380.934,-1.398
1380.934,0.163
1380.934,0.176
1380.948,-1.398
1380.948,-1.425
1380.948,-1.398
1380.948,-1.385
1380.962,-1.385
1380.962,-1.398
1380.962,-1.385
1380.962,-1.33
1380.962,-0.014
1380.962,-0.027
1380.962,0.176
1380.962,0.19
1380.975,-1.33
1380.975,-1.385
1380.975,-1.33
1380.975,-1.29
1380.989,-1.29
1380.989,-1.33
1380.989,-1.29
1380.989,-1.249
1380.989,0
1380.989,-0.014
1381.002,-1.249
1381.002,-1.29
1381.002,-1.249
1381.002,-1.235
1381.016,-1.235
1381.016,-1.249
1381.016,-1.235
1381.016,-1.222
1381.029,-1.222
1381.029,-1.235
1381.029,-1.222
1381.029,-1.195
1381.029,0.014
1381.029,0
1381.043,-2.796
1381.043,-2.783
1381.043,-1.195
1381.043,-1.222
1381.043,-1.195
1381.043,-1.072
1381.043,0.19
1381.043,0.204
1381.057,-1.072
1381.057,-1.195
1381.057,-1.072
1381.057,-1.045
1381.07,-1.045
1381.07,-1.072
1381.07,-1.045
1381.07,-1.032
1381.084,-3.394
1381.084,-3.38
1381.084,-1.032
1381.084,-1.045
1381.084,-1.032
1381.084,-1.018
1381.097,-1.018
1381.097,-1.032
1381.097,-1.018
1381.097,-1.004
1381.111,-1.004
1381.111,-1.018
1381.111,-1.004
1381.111,-0.977
1381.124,-3.651
1381.124,-3.475
1381.124,-3.407
1381.124,-3.394
1381.124,-0.977
1381.124,-1.004
1381.124,-0.977
1381.124,-0.964
1381.138,-3.665
1381.138,-3.651
1381.138,-3.475
1381.138,-3.448
1381.138,-3.421
1381.138,-3.407
1381.138,-0.964
1381.138,-0.977
1381.138,-0.964
1381.138,-0.937
1381.152,-3.679
1381.152,-3.665
1381.152,-3.448
1381.152,-3.421
1381.152,-0.937
1381.152,-0.964
1381.152,-0.937
1381.152,-0.909
1381.165,-3.692
1381.165,-3.679
1381.165,-2.783
1381.165,-2.796
1381.165,-0.909
1381.165,-0.937
1381.165,-0.909
1381.165,-0.896
1381.179,-0.896
1381.179,-0.909
1381.179,-0.896
1381.179,-0.787
1381.192,-3.706
1381.192,-3.692
1381.192,-2.796
1381.192,-2.81
1381.192,-0.787
1381.192,-0.896
1381.192,-0.787
1381.192,-0.76
1381.206,-0.76
1381.206,-0.787
1381.206,-0.76
1381.206,-0.747
1381.206,-0.299
1381.206,-0.285
1381.219,-2.81
1381.219,-2.823
1381.219,-3.285
1381.219,-3.326
1381.219,-0.747
1381.219,-0.76
1381.219,-0.747
1381.219,-0.733
1381.219,-0.217
1381.219,-0.204
1381.233,-3.719
1381.233,-3.706
1381.233,-2.823
1381.233,-3.231
1381.233,-3.271
1381.233,-3.285
1381.233,-3.326
1381.233,-3.366
1381.233,-0.733
1381.233,-0.747
1381.233,-0.733
1381.233,-0.719
1381.233,-0.231
1381.233,-0.217
1381.233,-0.204
1381.233,-0.19
1381.233,0
1381.233,0.014
1381.247,-3.231
1381.247,-3.271
1381.247,-3.366
1381.247,-3.421
1381.247,-0.719
1381.247,-0.733
1381.247,-0.719
1381.247,-0.692
1381.247,-0.258
1381.247,-0.231
1381.247,-0.19
1381.247,-0.204
1381.26,-3.706
1381.26,-3.719
1381.26,-0.692
1381.26,-0.719
1381.26,-0.692
1381.26,-0.611
1381.26,-0.271
1381.26,-0.258
1381.26,-0.204
1381.26,-0.258
1381.26,-0.014
1381.26,0
1381.274,-0.611
1381.274,-0.692
1381.274,-0.611
1381.274,-0.57
1381.274,-0.285
1381.274,-0.271
1381.274,-0.258
1381.274,-0.271
1381.287,-0.57
1381.287,-0.611
1381.287,-0.57
1381.287,-0.557
1381.287,-0.271
1381.287,-0.285
1381.287,-0.027
1381.287,-0.014
1381.301,-3.421
1381.301,-3.434
1381.301,-3.692
1381.301,-3.706
1381.301,-0.557
1381.301,-0.57
1381.301,-0.557
1381.301,-0.516
1381.314,-3.434
1381.314,-3.448
1381.314,-3.679
1381.314,-3.692
1381.314,-0.516
1381.314,-0.557
1381.314,-0.516
1381.314,-0.394
1381.328,-3.651
1381.328,-3.679
1381.328,-0.394
1381.328,-0.516
1381.328,-0.394
1381.328,-0.353
1381.328,-0.312
1381.328,-0.299
1381.328,-0.285
1381.328,-0.299
1381.328,-0.041
1381.328,-0.027
1381.342,-3.448
1381.342,-3.461
1381.342,-3.611
1381.342,-3.651
1381.342,-0.353
1381.342,-0.394
1381.342,-0.353
1381.342,-0.339
1381.342,-0.326
1381.342,-0.312
1381.342,-0.299
1381.342,-0.312
1381.342,-0.054
1381.342,-0.041
1381.355,-3.57
1381.355,-3.611
1381.355,-0.339
1381.355,-0.326
1381.355,-0.068
1381.355,-0.054
1381.369,-3.543
1381.369,-3.57
1381.369,-0.312
1381.369,-0.339
1381.369,-0.312
1381.369,-0.068
1381.382,-3.475
1381.382,-3.543
1381.382,-0.068
1381.382,-0.312
1381.396,-0.054
1381.396,-0.068
1381.423,-0.041
1381.423,-0.054
1381.437,-3.516
1381.437,-3.502
1381.437,-0.367
1381.437,-0.353
1381.437,-0.339
1381.437,-0.353
1381.437,-0.027
1381.437,-0.041
1381.45,-3.529
1381.45,-3.516
1381.45,-3.502
1381.45,-3.475
1381.45,0.204
1381.45,0.19
1381.45,-0.014
1381.45,-0.027
1381.464,-3.475
1381.464,-3.502
1381.464,-3.516
1381.464,-3.529
1381.464,-0.353
1381.464,-0.367
1381.464,0
1381.464,-0.014
1381.477,-3.502
1381.477,-3.516
1381.505,0.19
1381.505,0.176
1381.518,0.014
1381.518,0
1381.532,0.176
1381.532,0.163
1381.532,0.027
1381.532,0.014
1381.545,0.163
1381.545,0.122
1381.545,0.054
1381.545,0.027
1381.559,0.122
1381.559,0.054
1381.572,-3.461
1381.572,-3.448
1381.586,-3.448
1381.586,-3.434
1381.586,-3.489
1381.586,-3.475
1381.599,-3.434
1381.599,-3.421
1381.613,-3.421
1381.613,-3.407
1381.627,-3.407
1381.627,-3.394
1381.64,-3.394
1381.64,-3.38
1381.654,-3.38
1381.654,-3.366
1381.667,-3.366
1381.667,-3.312
1381.667,-3.502
1381.667,-3.489
1381.681,-3.312
1381.681,-3.299
1381.681,-3.516
1381.681,-3.502
1381.695,-3.271
1381.695,-3.19
1381.695,-3.529
1381.695,-3.516
1381.708,-3.299
1381.708,-3.271
1381.708,-3.19
1381.708,-3.122
1381.708,-3.543
1381.708,-3.529
1381.722,-3.122
1381.722,-3.108
1381.722,-3.584
1381.722,-3.543
1381.735,-3.108
1381.735,-3.095
1381.735,-3.611
1381.735,-3.584
1381.749,-3.095
1381.749,-3.068
1381.749,-3.651
1381.749,-3.611
1381.762,-3.068
1381.762,-3.054
1381.762,-3.665
1381.762,-3.651
1381.776,-3.054
1381.776,-3.041
1381.776,-3.679
1381.776,-3.665
1381.803,-3.041
1381.803,-3.027
1381.803,-3.692
1381.803,-3.679
1381.83,-3.027
1381.83,-3.013
1381.857,-3.013
1381.857,-3
1381.871,-3
1381.871,-2.946
1381.885,-2.946
1381.885,-2.905
1381.885,-2.946
1381.885,-3.027
1381.885,-3.706
1381.885,-3.692
1381.898,-2.905
1381.898,-2.946
1381.898,-2.905
1381.898,-2.891
1381.898,-3.027
1381.898,-3.041
1381.912,-3.041
1381.912,-3.054
1381.912,-3.692
1381.912,-3.706
1381.925,-2.891
1381.925,-2.905
1381.925,-3.054
1381.925,-3.068
1381.925,-3.679
1381.925,-3.692
1381.939,-3.068
1381.939,-3.136
1381.953,-3.136
1381.953,-3.149
1381.966,-3.149
1381.966,-3.285
1381.993,-3.285
1381.993,-3.299
1381.993,-3.665
1381.993,-3.679
1382.007,-3.299
1382.007,-3.312
1382.02,-3.312
1382.02,-3.326
1382.02,-3.651
1382.02,-3.665
1382.034,-3.326
1382.034,-3.353
1382.034,-3.611
1382.034,-3.651
1382.047,-3.57
1382.047,-3.611
1382.061,-3.516
1382.061,-3.57
1382.075,-3.434
1382.075,-3.516
1382.088,-3.353
1382.088,-3.366
1382.088,-3.394
1382.088,-3.434
1382.102,-3.366
1382.102,-3.353
1382.102,-3.366
1382.102,-3.394
1382.129,-3.353
1382.129,-3.366
1382.129,-3.353
1382.129,-3.339
1382.17,-3.339
1382.17,-3.353
1382.17,-3.339
1382.17,-3.326
1382.183,-3.326
1382.183,-3.339
1382.183,-3.326
1382.183,-3.312
1382.197,-3.312
1382.197,-3.326
1382.197,-3.312
1382.197,-3.271
1382.21,-3.271
1382.21,-3.312
1382.21,-3.271
1382.21,-3.258
1382.224,-3.258
1382.224,-3.271
1382.224,-3.258
1382.224,-3.244
1382.238,-3.244
1382.238,-3.258
1382.238,-3.244
1382.238,-3.231
1382.251,-3.231
1382.251,-3.244
1382.251,-3.231
1382.251,-3.19
1382.265,-3.19
1382.265,-3.231
1382.265,-3.19
1382.265,-3.149
1382.278,-3.149
1382.278,-3.19
1382.278,-3.149
1382.278,-3.136
1382.292,-3.136
1382.292,-3.149
1382.292,-3.136
1382.292,-3.122
1382.305,-3.122
1382.305,-3.136
1382.305,-3.122
1382.305,-3.081
1382.319,-3.081
1382.319,-3.122
1382.319,-3.081
1382.319,-3.041
1382.319,-2.959
1382.319,-2.918
1382.333,-3.041
1382.333,-3.081
1382.333,-3.041
1382.333,-3.027
1382.333,-3
1382.333,-2.959
1382.333,-2.918
1382.333,-2.905
1382.346,-3.027
1382.346,-3.041
1382.346,-3.027
1382.346,-3
1382.346,-2.905
1382.346,-2.891
1382.36,-3.041
1382.36,-3.027
1382.36,-2.891
1382.36,-2.878
1382.373,-3.054
1382.373,-3.041
1382.387,-2.878
1382.387,-2.864
1382.4,-3.068
1382.4,-3.054
1382.4,-2.864
1382.4,-2.851
1382.414,-2.851
1382.414,-2.837
1382.428,-2.837
1382.428,-2.823
1382.441,-3.081
1382.441,-3.068
1382.441,-2.823
1382.441,-2.81
1382.455,-2.81
1382.455,-2.823
1382.468,-3.095
1382.468,-3.081
1382.482,-3.108
1382.482,-3.095
1382.509,-3.122
1382.509,-3.108
1382.509,-2.823
1382.509,-2.837
1382.536,-3.774
1382.536,-3.733
1382.55,-3.733
1382.55,-3.774
1382.55,-3.733
1382.55,-3.706
1382.563,-3.706
1382.563,-3.733
1382.563,-3.706
1382.563,-3.679
1382.563,-2.837
1382.563,-2.851
1382.577,-3.679
1382.577,-3.706
1382.577,-3.679
1382.577,-3.651
1382.577,-2.851
1382.577,-2.878
1382.59,-3.651
1382.59,-3.679
1382.59,-3.651
1382.59,-3.624
1382.59,-3.163
1382.59,-3.122
1382.59,-2.878
1382.59,-2.918
1382.604,-3.624
1382.604,-3.651
1382.604,-3.624
1382.604,-3.584
1382.604,-3.231
1382.604,-3.163
1382.604,-2.918
1382.604,-2.959
1382.604,-3.054
1382.604,-3.163
1382.618,-3.584
1382.618,-3.624
1382.618,-3.584
1382.618,-3.543
1382.618,-3.244
1382.618,-3.231
1382.618,-3.163
1382.618,-3.231
1382.618,-2.959
1382.618,-3
1382.618,-3.041
1382.618,-3.054
1382.631,-3.543
1382.631,-3.584
1382.631,-3.543
1382.631,-3.339
1382.631,-3.258
1382.631,-3.244
1382.631,-3.231
1382.631,-3.244
1382.631,-3
1382.631,-3.041
1382.645,-3.339
1382.645,-3.543
1382.645,-3.339
1382.645,-3.258
1382.645,-3.244
1382.645,-3.258
1382.658,-3.271
1382.658,-3.339
1382.672,-3.258
1382.672,-3.271
1382.672,-3.258
1382.672,-3.244
1382.699,-3.244
1382.699,-3.258
1382.699,-3.244
1382.699,-3.231
1382.726,-3.231
1382.726,-3.244
1382.726,-3.231
1382.726,-3.217
1382.74,-3.217
1382.74,-3.231
1382.74,-3.217
1382.74,-3.203
1382.767,-3.203
1382.767,-3.217
1382.767,-3.203
1382.767,-3.19
1382.794,-3.19
1382.794,-3.203
1382.794,-3.19
1382.794,-3.176
1382.821,-3.176
1382.821,-3.19
1382.821,-3.176
1382.821,-3.163
1382.848,-3.163
1382.848,-3.176
1382.848,-3.163
1382.848,-3.149
1382.875,-3.149
1382.875,-3.163
1382.875,-3.149
1382.875,-3.136
1382.889,-3.136
1382.889,-3.149
1382.889,-3.136
1382.889,-3.108
1382.903,-3.108
1382.903,-3.136
1382.903,-3.108
1382.903,-3.095
1382.916,-3.095
1382.916,-3.108
1382.916,-3.095
1382.916,-3.081
1382.93,-3.081
1382.93,-3.095
1382.93,-3.081
1382.93,-3.054
1382.943,-3.054
1382.943,-3.081
1382.943,-3.054
1382.943,-3.027
1382.957,-3.027
1382.957,-3.054
1382.957,-3.027
1382.957,-3.013
1382.971,-3.013
1382.971,-3.027
1382.971,-3.013
1382.971,-2.959
1382.984,-2.959
1382.984,-3.013
1382.984,-2.959
1382.984,-2.905
1382.998,-2.905
1382.998,-2.959
1382.998,-2.905
1382.998,-2.878
1383.011,-2.878
1383.011,-2.905
1383.011,-2.878
1383.011,-2.823
1383.025,-2.823
1383.025,-2.878
1383.025,-2.823
1383.025,-2.796
1383.038,-2.796
1383.038,-2.823
1383.038,-2.796
1383.038,-2.769
1383.052,-2.769
1383.052,-2.796
1383.052,-2.769
1383.052,-2.756
1383.079,-2.756
1383.079,-2.769
1383.079,-2.756
1383.079,-2.742
1383.093,-2.742
1383.093,-2.756
1383.093,-2.742
1383.093,-2.728
1383.106,-2.728
1383.106,-2.742
1383.106,-2.728
1383.106,-2.715
1383.133,-2.715
1383.133,-2.728
1383.133,-2.715
1383.133,-2.674
1383.147,-2.674
1383.147,-2.715
1383.147,-2.674
1383.147,-2.647
1383.161,-2.647
1383.161,-2.674
1383.161,-2.647
1383.161,-2.552
1383.174,-2.552
1383.174,-2.647
1383.174,-2.552
1383.174,-2.538
1383.188,-2.538
1383.188,-2.552
1383.188,-2.538
1383.188,-2.511
1383.201,-2.511
1383.201,-2.538
1383.201,-2.511
1383.201,-2.498
1383.215,-2.498
1383.215,-2.511
1383.215,-2.498
1383.215,-2.47
1383.228,-2.47
1383.228,-2.498
1383.228,-2.47
1383.228,-2.457
1383.242,-2.457
1383.242,-2.47
1383.242,-2.457
1383.242,-2.43
1383.256,-2.43
1383.256,-2.457
1383.256,-2.43
1383.256,-2.416
1383.269,-2.416
1383.269,-2.43
1383.269,-2.416
1383.269,-2.389
1383.283,-2.389
1383.283,-2.416
1383.283,-2.389
1383.283,-2.362
1383.296,-2.362
1383.296,-2.389
1383.296,-2.362
1383.296,-2.335
1383.31,-2.335
1383.31,-2.362
1383.31,-2.335
1383.31,-2.308
1383.323,-2.308
1383.323,-2.335
1383.323,-2.308
1383.323,-2.267
1383.337,-2.267
1383.337,-2.308
1383.337,-2.267
1383.337,-2.24
1383.351,-2.24
1383.351,-2.267
1383.351,-2.24
1383.351,-2.226
1383.364,-2.226
1383.364,-2.24
1383.364,-2.226
1383.364,-2.213
1383.378,-2.213
1383.378,-2.226
1383.378,-2.213
1383.378,-2.199
1383.391,-2.199
1383.391,-2.213
1383.391,-2.199
1383.391,-2.185
1383.405,-2.185
1383.405,-2.199
1383.405,-2.185
1383.405,-2.172
1383.418,-2.172
1383.418,-2.185
1383.418,-2.172
1383.418,-2.145
1383.432,-2.145
1383.432,-2.172
1383.432,-2.145
1383.432,-2.131
1383.446,-2.131
1383.446,-2.145
1383.446,-2.131
1383.446,-2.118
1383.459,-2.118
1383.459,-2.131
1383.459,-2.118
1383.459,-2.09
1383.473,-2.09
1383.473,-2.118
1383.473,-2.09
1383.473,-2.036
1383.486,-2.036
1383.486,-2.09
1383.486,-2.036
1383.486,-2.009
1383.5,-2.009
1383.5,-2.036
1383.5,-2.009
1383.5,-1.995
1383.513,-1.995
1383.513,-2.009
1383.513,-1.995
1383.513,-1.982
1383.527,-1.982
1383.527,-1.995
1383.527,-1.982
1383.527,-1.968
1383.541,-1.968
1383.541,-1.982
1383.541,-1.968
1383.541,-1.955
1383.554,-1.955
1383.554,-1.968
1383.554,-1.955
1383.554,-1.928
1383.568,-1.928
1383.568,-1.955
1383.568,-1.928
1383.568,-1.873
1383.581,-1.873
1383.581,-1.928
1383.581,-1.873
1383.581,-1.846
1383.595,-1.846
1383.595,-1.873
1383.595,-1.846
1383.595,-1.833
1383.609,-1.833
1383.609,-1.846
1383.609,-1.833
1383.609,-1.819
1383.622,-1.819
1383.622,-1.833
1383.622,-1.819
1383.622,-1.805
1383.636,-1.805
1383.636,-1.819
1383.636,-1.805
1383.636,-1.792
1383.649,-1.792
1383.649,-1.805
1383.649,-1.792
1383.649,-1.778
1383.676,-1.778
1383.676,-1.792
1383.676,-1.778
1383.676,-1.765
1383.69,-1.765
1383.69,-1.778
1383.69,-1.765
1383.69,-1.751
1383.703,-1.751
1383.703,-1.765
1383.703,-1.751
1383.703,-1.724
1383.717,-1.724
1383.717,-1.751
1383.717,-1.724
1383.717,-1.697
1383.731,-1.697
1383.731,-1.724
1383.731,-1.697
1383.731,-1.588
1383.744,-1.588
1383.744,-1.697
1383.744,-1.588
1383.744,-1.575
1383.758,-1.575
1383.758,-1.588
1383.758,-1.575
1383.758,-1.561
1383.785,-1.561
1383.785,-1.575
1383.785,-1.561
1383.785,-1.547
1383.799,-1.547
1383.799,-1.561
1383.799,-1.547
1383.799,-1.534
1383.812,-1.534
1383.812,-1.547
1383.812,-1.534
1383.812,-1.507
1383.826,-1.507
1383.826,-1.534
1383.826,-1.507
1383.826,-1.466
1383.839,-1.466
1383.839,-1.507
1383.839,-1.466
1383.839,-1.425
1383.853,-1.425
1383.853,-1.466
1383.853,-1.425
1383.853,-1.412
1383.866,-1.412
1383.866,-1.425
1383.866,-1.412
1383.866,-1.398
1383.88,-1.398
1383.88,-1.412
1383.88,-1.398
1383.88,-1.385
1383.894,-1.385
1383.894,-1.398
1383.894,-1.385
1383.894,-1.371
1383.907,-1.371
1383.907,-1.385
1383.907,-1.371
1383.907,-1.357
1383.921,-1.357
1383.921,-1.371
1383.921,-1.357
1383.921,-1.344
1383.934,-1.344
1383.934,-1.357
1383.934,-1.344
1383.934,-1.33
1383.948,-1.33
1383.948,-1.344
1383.948,-1.33
1383.948,-1.317
1383.961,-1.317
1383.961,-1.33
1383.961,-1.317
1383.961,-1.29
1383.975,-1.29
1383.975,-1.317
1383.975,-1.29
1383.975,-1.276
1383.989,-1.276
1383.989,-1.29
1383.989,-1.276
1383.989,-1.249
1384.002,-1.249
1384.002,-1.276
1384.002,-1.249
1384.002,-1.222
1384.016,-1.222
1384.016,-1.249
1384.016,-1.222
1384.016,-1.208
1384.029,-1.208
1384.029,-1.222
1384.029,-1.208
1384.029,-1.167
1384.043,-1.167
1384.043,-1.208
1384.043,-1.167
1384.043,-1.154
1384.056,-1.154
1384.056,-1.167
1384.056,-1.154
1384.056,-1.127
1384.07,-1.127
1384.07,-1.154
1384.07,-1.127
1384.07,-1.1
1384.084,-1.1
1384.084,-1.127
1384.084,-1.1
1384.084,-1.059
1384.097,-1.059
1384.097,-1.1
1384.097,-1.059
1384.097,-1.032
1384.111,-1.032
1384.111,-1.059
1384.111,-1.032
1384.111,-1.018
1384.124,-1.018
1384.124,-1.032
1384.124,-1.018
1384.124,-1.004
1384.138,-1.004
1384.138,-1.018
1384.138,-1.004
1384.138,-0.991
1384.151,-0.991
1384.151,-1.004
1384.151,-0.991
1384.151,-0.977
1384.165,-0.977
1384.165,-0.991
1384.165,-0.977
1384.165,-0.964
1384.192,-0.964
1384.192,-0.977
1384.192,-0.964
1384.192,-0.937
1384.206,-0.937
1384.206,-0.964
1384.206,-0.937
1384.206,-0.882
1384.219,-0.882
1384.219,-0.937
1384.219,-0.882
1384.219,-0.869
1384.233,-0.869
1384.233,-0.882
1384.233,-0.869
1384.233,-0.855
1384.246,-0.855
1384.246,-0.869
1384.246,-0.855
1384.246,-0.842
1384.26,-0.842
1384.26,-0.855
1384.26,-0.842
1384.26,-0.828
1384.274,-0.828
1384.274,-0.842
1384.274,-0.828
1384.274,-0.814
1384.287,-0.814
1384.287,-0.828
1384.287,-0.814
1384.287,-0.801
1384.301,-0.801
1384.301,-0.814
1384.301,-0.801
1384.301,-0.787
1384.314,-0.787
1384.314,-0.801
1384.314,-0.787
1384.314,-0.774
1384.328,-0.774
1384.328,-0.787
1384.328,-0.774
1384.328,-0.76
1384.342,-0.76
1384.342,-0.774
1384.342,-0.76
1384.342,-0.733
1384.355,-0.733
1384.355,-0.76
1384.355,-0.733
1384.355,-0.719
1384.369,-0.719
1384.369,-0.733
1384.369,-0.719
1384.369,-0.706
1384.382,-0.706
1384.382,-0.719
1384.382,-0.706
1384.382,-0.679
1384.396,-0.679
1384.396,-0.706
1384.396,-0.679
1384.396,-0.652
1384.409,-0.652
1384.409,-0.679
1384.409,-0.652
1384.409,-0.638
1384.423,-0.638
1384.423,-0.652
1384.423,-0.638
1384.423,-0.624
1384.437,-0.624
1384.437,-0.638
1384.437,-0.624
1384.437,-0.611
1384.45,-0.611
1384.45,-0.624
1384.45,-0.611
1384.45,-0.597
1384.464,-0.597
1384.464,-0.611
1384.464,-0.597
1384.464,-0.57
1384.477,-0.57
1384.477,-0.597
1384.477,-0.57
1384.477,-0.557
1384.491,-0.557
1384.491,-0.57
1384.491,-0.557
1384.491,-0.543
1384.504,-0.543
1384.504,-0.557
1384.504,-0.543
1384.504,-0.529
1384.518,-0.529
1384.518,-0.543
1384.518,-0.529
1384.518,-0.516
1384.531,-0.516
1384.531,-0.529
1384.531,-0.516
1384.531,-0.502
1384.545,-0.502
1384.545,-0.516
1384.545,-0.502
1384.545,-0.489
1384.559,-0.489
1384.559,-0.502
1384.559,-0.489
1384.559,-0.475
1384.572,-0.475
1384.572,-0.489
1384.572,-0.475
1384.572,-0.448
1384.586,-0.448
1384.586,-0.475
1384.586,-0.448
1384.586,-0.434
1384.599,-0.434
1384.599,-0.448
1384.599,-0.434
1384.599,-0.421
1384.613,-0.421
1384.613,-0.434
1384.613,-0.421
1384.613,-0.407
1384.64,-0.407
1384.64,-0.421
1384.64,-0.407
1384.64,-0.394
1384.667,-0.394
1384.667,-0.407
1384.667,-0.394
1384.667,-0.38
1384.681,-0.38
1384.681,-0.394
1384.681,-0.38
1384.681,-0.367
1384.708,-0.367
1384.708,-0.38
1384.708,-0.367
1384.708,-0.353
1384.735,-0.353
1384.735,-0.367
1384.735,-0.353
1384.735,-0.339
1384.749,-0.339
1384.749,-0.353
1384.749,-0.339
1384.749,-0.326
1384.762,-2.484
1384.762,-2.47
1384.762,-0.326
1384.762,-0.339
1384.762,-0.326
1384.762,-0.312
1384.776,-2.498
1384.776,-2.484
1384.776,-2.47
1384.776,-2.484
1384.789,-0.312
1384.789,-0.326
1384.789,-0.312
1384.789,-0.299
1384.803,-0.299
1384.803,-0.312
1384.803,-0.299
1384.803,-0.285
1384.817,-0.285
1384.817,-0.299
1384.817,-0.285
1384.817,-0.271
1384.83,-0.271
1384.83,-0.285
1384.83,-0.271
1384.83,-0.258
1384.844,-2.932
1384.844,-2.918
1384.844,-0.258
1384.844,-0.271
1384.844,-0.258
1384.844,-0.244
1384.857,-0.244
1384.857,-0.258
1384.857,-0.244
1384.857,-0.231
1384.871,-2.918
1384.871,-2.932
1384.871,-2.918
1384.871,-2.905
1384.871,-0.231
1384.871,-0.244
1384.871,-0.231
1384.871,-0.204
1384.885,-2.511
1384.885,-2.498
1384.885,-2.484
1384.885,-2.498
1384.885,-2.484
1384.885,-2.47
1384.885,-0.204
1384.885,-0.231
1384.885,-0.204
1384.885,-0.19
1384.898,-2.525
1384.898,-2.511
1384.898,-2.498
1384.898,-2.511
1384.898,-2.47
1384.898,-2.484
1384.898,-2.47
1384.898,-2.443
1384.898,-0.19
1384.898,-0.204
1384.898,-0.19
1384.898,-0.176
1384.912,-2.932
1384.912,-2.918
1384.912,-2.905
1384.912,-2.878
1384.912,-2.538
1384.912,-2.525
1384.912,-2.511
1384.912,-2.525
1384.912,-2.443
1384.912,-2.47
1384.912,-2.443
1384.912,-2.267
1384.912,-0.176
1384.912,-0.19
1384.912,-0.176
1384.912,-0.163
1384.925,-2.946
1384.925,-2.932
1384.925,-2.878
1384.925,-2.715
1384.925,-2.552
1384.925,-2.538
1384.925,-2.525
1384.925,-2.538
1384.925,-2.267
1384.925,-2.443
1384.925,-2.267
1384.925,-2.158
1384.925,-0.163
1384.925,-0.176
1384.925,-0.163
1384.925,-0.149
1384.939,-2.959
1384.939,-2.946
1384.939,-2.715
1384.939,-2.701
1384.939,-2.579
1384.939,-2.552
1384.939,-2.538
1384.939,-2.552
1384.939,-2.158
1384.939,-2.267
1384.939,-2.158
1384.939,-2.118
1384.939,-0.149
1384.939,-0.163
1384.939,-0.149
1384.939,-0.136
1384.952,-2.701
1384.952,-2.688
1384.952,-2.593
1384.952,-2.579
1384.952,-2.552
1384.952,-2.579
1384.952,-2.118
1384.952,-2.158
1384.952,-2.118
1384.952,-2.09
1384.966,-2.973
1384.966,-2.959
1384.966,-2.688
1384.966,-2.674
1384.966,-2.62
1384.966,-2.593
1384.966,-2.579
1384.966,-2.593
1384.966,-2.09
1384.966,-2.118
1384.966,-2.09
1384.966,-2.077
1384.966,-0.136
1384.966,-0.149
1384.966,-0.136
1384.966,-0.122
1384.979,-2.674
1384.979,-2.62
1384.979,-2.593
1384.979,-2.62
1384.979,-2.077
1384.979,-2.09
1384.979,-2.077
1384.979,-2.05
1384.993,-2.62
1384.993,-2.661
1384.993,-2.05
1384.993,-2.077
1384.993,-2.05
1384.993,-2.036
1384.993,-0.122
1384.993,-0.136
1384.993,-0.122
1384.993,-0.109
1385.007,-2.036
1385.007,-2.05
1385.007,-2.036
1385.007,-1.995
1385.007,-0.109
1385.007,-0.122
1385.007,-0.109
1385.007,-0.095
1385.02,-2.661
1385.02,-2.674
1385.02,-1.995
1385.02,-2.036
1385.02,-1.995
1385.02,-1.955
1385.02,-0.014
1385.02,0
1385.034,-1.955
1385.034,-1.995
1385.034,-1.955
1385.034,-1.9
1385.034,-0.095
1385.034,-0.109
1385.034,-0.095
1385.034,-0.081
1385.047,-2.674
1385.047,-2.688
1385.047,-1.9
1385.047,-1.955
1385.047,-1.9
1385.047,-1.86
1385.047,-0.081
1385.047,-0.095
1385.047,-0.081
1385.047,-0.068
1385.047,-0.041
1385.047,-0.014
1385.047,0
1385.047,0.109
1385.061,-1.86
1385.061,-1.9
1385.061,-1.86
1385.061,-1.846
1385.061,-0.068
1385.061,-0.081
1385.061,-0.068
1385.061,-0.041
1385.061,0.109
1385.061,0.136
1385.074,-2.688
1385.074,-2.701
1385.074,-1.846
1385.074,-1.86
1385.074,-1.846
1385.074,-1.819
1385.074,-0.041
1385.074,-0.068
